wsi,msi,dataset,patch,level,x,y,size,tumor_ratio,blank_ratio,file
training_data_42,1,train,training_data_42_l2_61440_40960,2,61440,40960,256,1.0,0.087890625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_61440_40960.tif
training_data_42,1,train,training_data_42_l2_61440_45056,2,61440,45056,256,1.0,0.302734375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_61440_45056.tif
training_data_42,1,train,training_data_42_l2_61440_49152,2,61440,49152,256,1.0,0.0029296875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_61440_49152.tif
training_data_42,1,train,training_data_42_l2_61440_53248,2,61440,53248,256,1.0,0.173828125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_61440_53248.tif
training_data_42,1,train,training_data_42_l2_61440_69632,2,61440,69632,256,1.0,0.3701171875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_61440_69632.tif
training_data_42,1,train,training_data_42_l2_61440_73728,2,61440,73728,256,1.0,0.0712890625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_61440_73728.tif
training_data_42,1,train,training_data_42_l2_61440_77824,2,61440,77824,256,1.0,0.0927734375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_61440_77824.tif
training_data_42,1,train,training_data_42_l2_61440_81920,2,61440,81920,256,1.0,0.1005859375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_61440_81920.tif
training_data_42,1,train,training_data_42_l2_65536_20480,2,65536,20480,256,0.99993896484375,0.0009765625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_20480.tif
training_data_42,1,train,training_data_42_l2_65536_24576,2,65536,24576,256,0.9991455078125,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_24576.tif
training_data_42,1,train,training_data_42_l2_65536_28672,2,65536,28672,256,0.7434539794921875,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_28672.tif
training_data_42,1,train,training_data_42_l2_65536_32768,2,65536,32768,256,0.9225006103515624,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_32768.tif
training_data_42,1,train,training_data_42_l2_65536_36864,2,65536,36864,256,1.0,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_36864.tif
training_data_42,1,train,training_data_42_l2_65536_45056,2,65536,45056,256,1.0,0.3544921875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_45056.tif
training_data_42,1,train,training_data_42_l2_65536_49152,2,65536,49152,256,1.0,0.140625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_49152.tif
training_data_42,1,train,training_data_42_l2_65536_53248,2,65536,53248,256,1.0,0.2392578125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_53248.tif
training_data_42,1,train,training_data_42_l2_65536_57344,2,65536,57344,256,1.0,0.3759765625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_57344.tif
training_data_42,1,train,training_data_42_l2_65536_69632,2,65536,69632,256,1.0,0.4423828125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_69632.tif
training_data_42,1,train,training_data_42_l2_65536_73728,2,65536,73728,256,1.0,0.15234375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_73728.tif
training_data_42,1,train,training_data_42_l2_65536_77824,2,65536,77824,256,1.0,0.212890625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_77824.tif
training_data_42,1,train,training_data_42_l2_65536_81920,2,65536,81920,256,1.0,0.001953125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_81920.tif
training_data_42,1,train,training_data_42_l2_65536_86016,2,65536,86016,256,0.9844970703125,0.392578125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_65536_86016.tif
training_data_42,1,train,training_data_42_l2_69632_20480,2,69632,20480,256,0.9246673583984376,0.02734375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_69632_20480.tif
training_data_42,1,train,training_data_42_l2_69632_36864,2,69632,36864,256,0.991546630859375,0.0048828125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_69632_36864.tif
training_data_42,1,train,training_data_42_l2_69632_45056,2,69632,45056,256,1.0,0.2578125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_69632_45056.tif
training_data_42,1,train,training_data_42_l2_69632_49152,2,69632,49152,256,1.0,0.33984375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_69632_49152.tif
training_data_42,1,train,training_data_42_l2_69632_53248,2,69632,53248,256,1.0,0.3759765625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_69632_53248.tif
training_data_42,1,train,training_data_42_l2_69632_73728,2,69632,73728,256,1.0,0.1552734375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_69632_73728.tif
training_data_42,1,train,training_data_42_l2_69632_77824,2,69632,77824,256,1.0,0.26953125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_69632_77824.tif
training_data_42,1,train,training_data_42_l2_69632_81920,2,69632,81920,256,1.0,0.388671875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_69632_81920.tif
training_data_42,1,train,training_data_42_l2_73728_45056,2,73728,45056,256,1.0,0.306640625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_73728_45056.tif
training_data_42,1,train,training_data_42_l2_73728_49152,2,73728,49152,256,1.0,0.3291015625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_73728_49152.tif
training_data_42,1,train,training_data_42_l2_73728_53248,2,73728,53248,256,1.0,0.4296875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_73728_53248.tif
training_data_42,1,train,training_data_42_l2_73728_57344,2,73728,57344,256,1.0,0.4951171875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_73728_57344.tif
training_data_42,1,train,training_data_42_l2_73728_61440,2,73728,61440,256,1.0,0.478515625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_73728_61440.tif
training_data_42,1,train,training_data_42_l2_73728_73728,2,73728,73728,256,1.0,0.12890625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_73728_73728.tif
training_data_42,1,train,training_data_42_l2_73728_77824,2,73728,77824,256,1.0,0.3916015625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_73728_77824.tif
training_data_42,1,train,training_data_42_l2_77824_40960,2,77824,40960,256,1.0,0.3583984375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_77824_40960.tif
training_data_42,1,train,training_data_42_l2_77824_69632,2,77824,69632,256,1.0,0.4287109375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_77824_69632.tif
training_data_42,1,train,training_data_42_l2_77824_73728,2,77824,73728,256,1.0,0.072265625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_77824_73728.tif
training_data_42,1,train,training_data_42_l2_77824_77824,2,77824,77824,256,1.0,0.337890625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_77824_77824.tif
training_data_42,1,train,training_data_42_l2_77824_81920,2,77824,81920,256,1.0,0.279296875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_77824_81920.tif
training_data_42,1,train,training_data_42_l2_81920_40960,2,81920,40960,256,1.0,0.2197265625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_81920_40960.tif
training_data_42,1,train,training_data_42_l2_81920_45056,2,81920,45056,256,1.0,0.4677734375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_81920_45056.tif
training_data_42,1,train,training_data_42_l2_81920_65536,2,81920,65536,256,1.0,0.4296875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_81920_65536.tif
training_data_42,1,train,training_data_42_l2_81920_69632,2,81920,69632,256,1.0,0.3193359375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_81920_69632.tif
training_data_42,1,train,training_data_42_l2_81920_73728,2,81920,73728,256,1.0,0.1083984375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_81920_73728.tif
training_data_42,1,train,training_data_42_l2_81920_77824,2,81920,77824,256,1.0,0.2021484375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_81920_77824.tif
training_data_42,1,train,training_data_42_l2_81920_81920,2,81920,81920,256,1.0,0.4013671875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_81920_81920.tif
training_data_42,1,train,training_data_42_l2_86016_40960,2,86016,40960,256,1.0,0.3505859375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_86016_40960.tif
training_data_42,1,train,training_data_42_l2_86016_45056,2,86016,45056,256,1.0,0.23046875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_86016_45056.tif
training_data_42,1,train,training_data_42_l2_86016_57344,2,86016,57344,256,1.0,0.4775390625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_86016_57344.tif
training_data_42,1,train,training_data_42_l2_86016_61440,2,86016,61440,256,1.0,0.4287109375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_86016_61440.tif
training_data_42,1,train,training_data_42_l2_86016_69632,2,86016,69632,256,1.0,0.220703125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_86016_69632.tif
training_data_42,1,train,training_data_42_l2_86016_73728,2,86016,73728,256,1.0,0.0439453125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_86016_73728.tif
training_data_42,1,train,training_data_42_l2_86016_77824,2,86016,77824,256,1.0,0.0185546875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_86016_77824.tif
training_data_42,1,train,training_data_42_l2_86016_81920,2,86016,81920,256,0.9965972900390624,0.1162109375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_86016_81920.tif
training_data_42,1,train,training_data_42_l2_90112_40960,2,90112,40960,256,1.0,0.357421875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_90112_40960.tif
training_data_42,1,train,training_data_42_l2_90112_45056,2,90112,45056,256,1.0,0.173828125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_90112_45056.tif
training_data_42,1,train,training_data_42_l2_90112_49152,2,90112,49152,256,1.0,0.1943359375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_90112_49152.tif
training_data_42,1,train,training_data_42_l2_90112_53248,2,90112,53248,256,1.0,0.205078125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_90112_53248.tif
training_data_42,1,train,training_data_42_l2_90112_57344,2,90112,57344,256,1.0,0.2578125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_90112_57344.tif
training_data_42,1,train,training_data_42_l2_90112_61440,2,90112,61440,256,1.0,0.34765625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_90112_61440.tif
training_data_42,1,train,training_data_42_l2_90112_65536,2,90112,65536,256,1.0,0.291015625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_90112_65536.tif
training_data_42,1,train,training_data_42_l2_90112_69632,2,90112,69632,256,1.0,0.0341796875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_90112_69632.tif
training_data_42,1,train,training_data_42_l2_90112_73728,2,90112,73728,256,1.0,0.01953125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_90112_73728.tif
training_data_42,1,train,training_data_42_l2_90112_77824,2,90112,77824,256,1.0,0.1484375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_90112_77824.tif
training_data_42,1,train,training_data_42_l2_94208_45056,2,94208,45056,256,1.0,0.2236328125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_94208_45056.tif
training_data_42,1,train,training_data_42_l2_94208_49152,2,94208,49152,256,1.0,0.1953125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_94208_49152.tif
training_data_42,1,train,training_data_42_l2_94208_53248,2,94208,53248,256,1.0,0.19921875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_94208_53248.tif
training_data_42,1,train,training_data_42_l2_94208_57344,2,94208,57344,256,1.0,0.1669921875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_94208_57344.tif
training_data_42,1,train,training_data_42_l2_94208_61440,2,94208,61440,256,1.0,0.1982421875,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_94208_61440.tif
training_data_42,1,train,training_data_42_l2_94208_65536,2,94208,65536,256,1.0,0.083984375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_94208_65536.tif
training_data_42,1,train,training_data_42_l2_94208_69632,2,94208,69632,256,1.0,0.0478515625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_94208_69632.tif
training_data_42,1,train,training_data_42_l2_94208_73728,2,94208,73728,256,1.0,0.1181640625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_94208_73728.tif
training_data_42,1,train,training_data_42_l2_94208_77824,2,94208,77824,256,0.874298095703125,0.4892578125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_94208_77824.tif
training_data_42,1,train,training_data_42_l2_98304_45056,2,98304,45056,256,1.0,0.0791015625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_98304_45056.tif
training_data_42,1,train,training_data_42_l2_98304_49152,2,98304,49152,256,1.0,0.134765625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_98304_49152.tif
training_data_42,1,train,training_data_42_l2_98304_53248,2,98304,53248,256,1.0,0.0703125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_98304_53248.tif
training_data_42,1,train,training_data_42_l2_98304_57344,2,98304,57344,256,1.0,0.111328125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_98304_57344.tif
training_data_42,1,train,training_data_42_l2_98304_61440,2,98304,61440,256,1.0,0.03125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_98304_61440.tif
training_data_42,1,train,training_data_42_l2_98304_65536,2,98304,65536,256,1.0,0.0166015625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_98304_65536.tif
training_data_42,1,train,training_data_42_l2_98304_69632,2,98304,69632,256,1.0,0.0380859375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_98304_69632.tif
training_data_42,1,train,training_data_42_l2_98304_73728,2,98304,73728,256,0.9005126953125,0.4833984375,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_98304_73728.tif
training_data_42,1,train,training_data_42_l2_102400_40960,2,102400,40960,256,0.7703399658203125,0.45703125,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_102400_40960.tif
training_data_42,1,train,training_data_42_l2_102400_45056,2,102400,45056,256,1.0,0.0087890625,PAIP2020/training/patch_level2_256_macenko/training_data_42/training_data_42_l2_102400_45056.tif
